ODA/BRB_BCA_NGDPD,"Barbados Current Account Balance, % of GDP"
ODA/BEN_NGDPDPC,"Benin GDP per Capita at Current Prices, USD"
ODA/BTN_GGXONLB_NGDP,"Bhutan General Government Primary Net Lending/Borrowing, % of GDP Billions"
ODA/BTN_TX_RPCH,"Bhutan Exports of Goods and services, % change"
ODA/BWA_GGXONLB_NGDP,"Botswana General Government Primary Net Lending/Borrowing, % of GDP Billions"
ODA/BWA_PCPIEPCH,"Botswana Inflation % change, End of Period Consumer Prices"
ODA/LTU_GGX_NGDP,"Lithuania General Government Total Expenditure, % of GDP"
ODA/LUX_NGAP_NPGDP,"Luxembourg Output Gap, % of potential GDP"
ODA/MKD_NGDPRPC,"FYR Macedonia GDP per Capita at Constant Prices, LCU"
ODA/MLT_NGDP_RPCH,"Malta GDP at Constant Prices, % change"
ODA/MLT_GGX_NGDP,"Malta General Government Total Expenditure, % of GDP"
ODA/MHL_PCPIEPCH,"Marshall Islands Inflation % change, End of Period Consumer Prices"
ODA/MHL_GGX_NGDP,"Marshall Islands General Government Total Expenditure, % of GDP"
ODA/MUS_NGDP_RPCH,"Mauritius GDP at Constant Prices, % change"
ODA/FSM_GGXONLB_NGDP,"Micronesia General Government Primary Net Lending/Borrowing, % of GDP Billions"
ODA/MEX_GGXONLB_NGDP,"Mexico General Government Primary Net Lending/Borrowing, % of GDP Billions"
ODA/MNG_GGX_NGDP,"Mongolia General Government Total Expenditure, % of GDP"
ODA/MAR_NGDP_D,Morocco GDP Deflator
ODA/MNE_GGXWDN_NGDP,"Montenegro General Government Net Debt, % of GDP"
ODA/MOZ_NGDP_RPCH,"Mozambique GDP at Constant Prices, % change"
ODA/NPL_PCPIPCH,"Nepal Inflation % change, Average Consumer Prices"
ODA/NZL_NGDPDPC,"New Zealand GDP per Capita at Current Prices, USD"
ODA/NER_GGXONLB_NGDP,"Niger General Government Primary Net Lending/Borrowing, % of GDP Billions"
ODA/NGA_GGXWDN_NGDP,"Nigeria General Government Net Debt, % of GDP"
ODA/PAK_GGXWDN_NGDP,"Pakistan General Government Net Debt, % of GDP"
ODA/PRY_NGDP_RPCH,"Paraguay GDP at Constant Prices, % change"
ODA/WSM_NGDPPC,"Samoa GDP per Capita at Current Prices, LCU"
ODA/WSM_GGX_NGDP,"Samoa General Government Total Expenditure, % of GDP"
ODA/SMR_NGDPPC,"San Marino GDP per Capita at Current Prices, LCU"
ODA/WSM_BCA_NGDPD,"Samoa Current Account Balance, % of GDP"
ODA/SAU_NGDPRPC,"Saudi Arabia GDP per Capita at Constant Prices, LCU"
ODA/SAU_NGDPPC,"Saudi Arabia GDP per Capita at Current Prices, LCU"
ODA/SLE_NGDPDPC,"Sierra Leone GDP per Capita at Current Prices, USD"
ODA/SVK_GGSB_NPGDP,"Slovak Republic General Government Structural Balance, % of GDP"
ODA/SLB_GGXONLB_NGDP,"Solomon Islands General Government Primary Net Lending/Borrowing, % of GDP Billions"
ODA/SSD_GGX_NGDP,"South Sudan General Government Total Expenditure, % of GDP"
ODA/LKA_NGDP_RPCH,"Sri Lanka GDP at Constant Prices, % change"
ODA/ESP_BCA_NGDPD,"Spain Current Account Balance, % of GDP"
ODA/LCA_PCPIPCH,"St. Lucia Inflation % change, Average Consumer Prices"
ODA/KNA_PCPIPCH,"St. Kitts and Nevis Inflation % change, Average Consumer Prices"
ODA/LCA_BCA_NGDPD,"St. Lucia Current Account Balance, % of GDP"
ODA/VCT_NGDPD,"St. Vincent and the Grenadines GDP at Current Prices, USD Billions"
ODA/SYR_NID_NGDP,"Syria Total Investment, % of GDP"
ODA/TJK_NGDPRPC,"Tajikistan GDP per Capita at Constant Prices, LCU"
ODA/TON_GGX_NGDP,"Tonga General Government Total Expenditure, % of GDP"
ODA/TON_NGDP_D,Tonga GDP Deflator
ODA/TON_PCPIEPCH,"Tonga Inflation % change, End of Period Consumer Prices"
ODA/TKM_NGDPDPC,"Turkmenistan GDP per Capita at Current Prices, USD"
ODA/TUR_BCA_NGDPD,"Turkey Current Account Balance, % of GDP"
ODA/TUV_NGDPRPC,"Tuvalu GDP per Capita at Constant Prices, LCU"
ODA/TUV_NGDP_RPCH,"Tuvalu GDP at Constant Prices, % change"
ODA/TUV_BCA_NGDPD,"Tuvalu Current Account Balance, % of GDP"
ODA/URY_NGDPD,"Uruguay GDP at Current Prices, USD Billions"
ODA/UZB_NGDP_RPCH,"Uzbekistan GDP at Constant Prices, % change"
ODA/VNM_BCA_NGDPD,"Vietnam Current Account Balance, % of GDP"
ODA/VEN_GGSB_NPGDP,"Venezuela General Government Structural Balance, % of GDP"
ODA/YEM_NGDPDPC,"Yemen GDP per Capita at Current Prices, USD"
ODA/YEM_TXG_RPCH,"Yemen Exports of Goods, % change"
ODA/ZWE_PCPIEPCH,"Zimbabwe Inflation % change, End of Period Consumer Prices"
ODA/IND_NGDP_D,India GDP Deflator
ODA/NOR_NGDP_R,"Norway GDP at Constant Prices, LCU Billions"
ODA/SRB_NGDPRPC,"Serbia GDP per Capita at Constant Prices, LCU"
ODA/GRD_PCPIPCH,"Grenada Inflation % change, Average Consumer Prices"
ODA/KWT_GGX_NGDP,"Kuwait General Government Total Expenditure, % of GDP"
ODA/PTIN_USD,Tin Price
ODA/PCOCO_USD,Cocoa beans Price
ODA/PNGASUS_USD,Henry Hub Natural Gas Price
ODA/PZINC_USD,Zinc Price
ODA/PRICENPQ_USD,Rice Price
ODA/POILBRE_USD,Brent Crude Oil Price
ODA/PCOALAU_USD,Coal Price
ODA/PSAWORE_USD,Soft Sawnwood Price
ODA/PSUGAUSA_USD,US Imports Sugar Price
ODA/PFANDB_INDEX,Food and Beverage Price Index
ODA/PALLFNF_INDEX,All Commodity Price Index
ODA/PSAWMAL_USD,Hard Sawnwood Price
ODA/PLAMB_USD,Lamb Price
ODA/PPORK_USD,Lean Hogs Price
ODA/PSALM_USD,Fish (Salmon) Price
ODA/PINDU_INDEX,Industrial Inputs Price Index
ODA/PBEEF_USD,Beef Price
ODA/PFOOD_INDEX,Food Price Index
ODA/PGNUTS_USD,Groundnuts (Peanuts) Price
ODA/PFISH_USD,Fishmeal Price
ODA/PSMEA_USD,Soybean Meal Price
ODA/DZA_NGDP_D,Algeria GDP Deflator
ODA/AFG_NGDP,"Afghanistan GDP at Current Prices, LCU Billions"
ODA/AFG_GGX_NGDP,"Afghanistan General Government Total Expenditure, % of GDP"
ODA/ALB_NGDP_RPCH,"Albania GDP at Constant Prices, % change"
ODA/AFG_NGDPD,"Afghanistan GDP at Current Prices, USD Billions"
ODA/ALB_NGDP,"Albania GDP at Current Prices, LCU Billions"
ODA/ALB_NGDPPC,"Albania GDP per Capita at Current Prices, LCU"
ODA/AFG_BCA,"Afghanistan Current Account Balance, USD Billions"
ODA/ALB_TM_RPCH,"Albania Imports of Goods and services, % change"
ODA/ALB_GGXCNL_NGDP,"Albania General Government Net Lending/Borrowing, % of GDP"
ODA/DZA_GGX,"Algeria General Government Total Expenditure, USD Billions"
ODA/DZA_NGSD_NGDP,"Algeria Gross National Savings, % of GDP"
ODA/AGO_TMG_RPCH,"Angola Imports of Goods, % change"
ODA/AGO_TXG_RPCH,"Angola Exports of Goods, % change"
ODA/AGO_TX_RPCH,"Angola Exports of Goods and services, % change"
ODA/ATG_TXG_RPCH,"Antigua and Barbuda Exports of Goods, % change"
ODA/ATG_GGXWDG_NGDP,"Antigua and Barbuda General Government Gross Debt, % of GDP"
ODA/AUS_GGXCNL,"Australia General Government Net Lending/Borrowing, USD Billions"
ODA/ARG_GGXCNL_NGDP,"Argentina General Government Net Lending/Borrowing, % of GDP"
ODA/ARM_LUR,"Armenia Unemployment Rate, % of Total Labor Force"
ODA/AUS_GGXCNL_NGDP,"Australia General Government Net Lending/Borrowing, % of GDP"
ODA/PCOTTIND_USD,Cotton Price
ODA/PSUGAISA_USD,US Futures Sugar Price
ODA/PURAN_USD,Uranium Price
ODA/PIORECR_USD,Iron Ore Price
ODA/PNRG_INDEX,Fuel (Energy) Price Index
ODA/PSUNO_USD,Sunflower Oil Price
ODA/ALB_TX_RPCH,"Albania Exports of Goods and services, % change"
ODA/CAN_BCA,"Canada Current Account Balance, USD Billions"
ODA/TCD_NGDPRPC,"Chad GDP per Capita at Constant Prices, LCU"
ODA/BIH_PPPSH,"Bosnia and Herzegovina Share of World GDP based on PPP, %"
ODA/CAF_PCPIPCH,"Central African Republic Inflation % change, Average Consumer Prices"
ODA/BIH_PPPPC,"Bosnia and Herzegovina Per Capita GDP based on PPP Valuation, USD"
ODA/BIH_PPPEX,"Bosnia and Herzegovina Implied PPP Conversion Rate, LCU per USD"
ODA/BIH_NGDP,"Bosnia and Herzegovina GDP at Current Prices, LCU Billions"
ODA/BIH_NGSD_NGDP,"Bosnia and Herzegovina Gross National Savings, % of GDP"
ODA/BIH_PCPI,"Bosnia and Herzegovina Inflation Index, Average Consumer Prices"
ODA/BIH_NID_NGDP,"Bosnia and Herzegovina Total Investment, % of GDP"
ODA/BIH_TX_RPCH,"Bosnia and Herzegovina Exports of Goods and services, % change"
ODA/BIH_PCPIE,"Bosnia and Herzegovina Inflation Index, End of Period Consumer Prices"
ODA/BRN_LUR,"Brunei Darussalam Unemployment Rate, % of Total Labor Force"
ODA/BIH_LP,"Bosnia and Herzegovina Population, Millions"
ODA/BIH_TMG_RPCH,"Bosnia and Herzegovina Imports of Goods, % change"
ODA/BIH_GGX,"Bosnia and Herzegovina General Government Total Expenditure, USD Billions"
ODA/BIH_LUR,"Bosnia and Herzegovina Unemployment Rate, % of Total Labor Force"
ODA/BIH_GGR_NGDP,"Bosnia and Herzegovina General Government Revenue, % of GDP"
ODA/BIH_GGR,"Bosnia and Herzegovina General Government Revenue, USD Billions"
ODA/CAN_TX_RPCH,"Canada Exports of Goods and services, % change"
ODA/BGR_NGDP_FY,"Bulgaria GDP Corresponding to Fiscal Year, Current Prices, LCU Billions"
ODA/BIH_GGXWDG,"Bosnia and Herzegovina General Government Gross Debt, USD Billions"
ODA/AFG_NGDP_D,Afghanistan GDP Deflator
ODA/BWA_NGDPD,"Botswana GDP at Current Prices, USD Billions"
ODA/AFG_PPPGDP,"Afghanistan Country GDP based on PPP Valuation, USD Billions"
ODA/AFG_PPPEX,"Afghanistan Implied PPP Conversion Rate, LCU per USD"
ODA/AFG_PPPSH,"Afghanistan Share of World GDP based on PPP, %"
ODA/ALB_PPPEX,"Albania Implied PPP Conversion Rate, LCU per USD"
ODA/AFG_PPPPC,"Afghanistan Per Capita GDP based on PPP Valuation, USD"
ODA/ALB_NID_NGDP,"Albania Total Investment, % of GDP"
ODA/AFG_NGDP_R,"Afghanistan GDP at Constant Prices, LCU Billions"
ODA/AFG_NID_NGDP,"Afghanistan Total Investment, % of GDP"
ODA/DZA_GGXONLB,"Algeria General Government Primary Net Lending/Borrowing, USD Billions"
ODA/AFG_TXG_RPCH,"Afghanistan Exports of Goods, % change"
ODA/AFG_LP,"Afghanistan Population, Millions"
ODA/AFG_PCPIE,"Afghanistan Inflation Index, End of Period Consumer Prices"
ODA/AFG_NGSD_NGDP,"Afghanistan Gross National Savings, % of GDP"
ODA/AFG_PCPI,"Afghanistan Inflation Index, Average Consumer Prices"
ODA/ALB_NGSD_NGDP,"Albania Gross National Savings, % of GDP"
ODA/AFG_GGR,"Afghanistan General Government Revenue, USD Billions"
ODA/ALB_NGDPDPC,"Albania GDP per Capita at Current Prices, USD"
ODA/ALB_NGDP_R,"Albania GDP at Constant Prices, LCU Billions"
ODA/GEO_NGDPPC,"Georgia GDP per Capita at Current Prices, LCU"
ODA/AFG_GGR_NGDP,"Afghanistan General Government Revenue, % of GDP"
ODA/ALB_NGDPRPC,"Albania GDP per Capita at Constant Prices, LCU"
ODA/HND_NGDP_R,"Honduras GDP at Constant Prices, LCU Billions"
ODA/ALB_PPPGDP,"Albania Country GDP based on PPP Valuation, USD Billions"
ODA/AFG_GGXONLB,"Afghanistan General Government Primary Net Lending/Borrowing, USD Billions"
ODA/TCD_GGR,"Chad General Government Revenue, USD Billions"
ODA/CHL_NGDPPC,"Chile GDP per Capita at Current Prices, LCU"
ODA/ALB_LUR,"Albania Unemployment Rate, % of Total Labor Force"
ODA/CHL_NGDP_D,Chile GDP Deflator
ODA/ALB_PPPPC,"Albania Per Capita GDP based on PPP Valuation, USD"
ODA/ALB_PCPI,"Albania Inflation Index, Average Consumer Prices"
ODA/AFG_NGDP_FY,"Afghanistan GDP Corresponding to Fiscal Year, Current Prices, LCU Billions"
ODA/JPN_PCPIEPCH,"Japan Inflation % change, End of Period Consumer Prices"
ODA/ALB_PPPSH,"Albania Share of World GDP based on PPP, %"
ODA/DZA_TM_RPCH,"Algeria Imports of Goods and services, % change"
ODA/AUT_PPPSH,"Austria Share of World GDP based on PPP, %"
ODA/AUT_GGXWDG_NGDP,"Austria General Government Gross Debt, % of GDP"
ODA/AFG_GGX,"Afghanistan General Government Total Expenditure, USD Billions"
ODA/ALB_PCPIE,"Albania Inflation Index, End of Period Consumer Prices"
ODA/ALB_PCPIEPCH,"Albania Inflation % change, End of Period Consumer Prices"
ODA/AFG_GGXCNL,"Afghanistan General Government Net Lending/Borrowing, USD Billions"
ODA/ALB_PCPIPCH,"Albania Inflation % change, Average Consumer Prices"
ODA/ALB_TXG_RPCH,"Albania Exports of Goods, % change"
ODA/DZA_GGXCNL_NGDP,"Algeria General Government Net Lending/Borrowing, % of GDP"
ODA/ALB_TMG_RPCH,"Albania Imports of Goods, % change"
ODA/ALB_GGX_NGDP,"Albania General Government Total Expenditure, % of GDP"
ODA/ALB_GGXCNL,"Albania General Government Net Lending/Borrowing, USD Billions"
ODA/ALB_BCA_NGDPD,"Albania Current Account Balance, % of GDP"
ODA/DZA_PPPEX,"Algeria Implied PPP Conversion Rate, LCU per USD"
ODA/DZA_GGR_NGDP,"Algeria General Government Revenue, % of GDP"
ODA/DZA_NGDP_R,"Algeria GDP at Constant Prices, LCU Billions"
ODA/DZA_NGDP_RPCH,"Algeria GDP at Constant Prices, % change"
ODA/DZA_NGDPD,"Algeria GDP at Current Prices, USD Billions"
ODA/CHN_NGDP_R,"China GDP at Constant Prices, LCU Billions"
ODA/ALB_GGX,"Albania General Government Total Expenditure, USD Billions"
ODA/ALB_NGDP_FY,"Albania GDP Corresponding to Fiscal Year, Current Prices, LCU Billions"
ODA/ALB_GGXWDG,"Albania General Government Gross Debt, USD Billions"
ODA/ALB_GGR,"Albania General Government Revenue, USD Billions"
ODA/DZA_NGDPPC,"Algeria GDP per Capita at Current Prices, LCU"
ODA/DZA_PPPGDP,"Algeria Country GDP based on PPP Valuation, USD Billions"
ODA/DZA_TXG_RPCH,"Algeria Exports of Goods, % change"
ODA/ALB_GGXWDG_NGDP,"Albania General Government Gross Debt, % of GDP"
ODA/CHL_BCA_NGDPD,"Chile Current Account Balance, % of GDP"
ODA/COL_GGXONLB_NGDP,"Colombia General Government Primary Net Lending/Borrowing, % of GDP Billions"
ODA/CHN_TX_RPCH,"China Exports of Goods and services, % change"
ODA/DZA_PPPPC,"Algeria Per Capita GDP based on PPP Valuation, USD"
ODA/AGO_BCA_NGDPD,"Angola Current Account Balance, % of GDP"
ODA/COM_NGDPD,"Comoros GDP at Current Prices, USD Billions"
ODA/DZA_PPPSH,"Algeria Share of World GDP based on PPP, %"
ODA/DZA_LP,"Algeria Population, Millions"
ODA/BHR_GGXWDN_NGDP,"Bahrain General Government Net Debt, % of GDP"
ODA/DZA_PCPIPCH,"Algeria Inflation % change, Average Consumer Prices"
ODA/DZA_NID_NGDP,"Algeria Total Investment, % of GDP"
ODA/AGO_GGXWDG,"Angola General Government Gross Debt, USD Billions"
ODA/DZA_PCPIE,"Algeria Inflation Index, End of Period Consumer Prices"
ODA/DZA_PCPI,"Algeria Inflation Index, Average Consumer Prices"
ODA/AUT_GGXWDG,"Austria General Government Gross Debt, USD Billions"
ODA/DZA_GGXONLB_NGDP,"Algeria General Government Primary Net Lending/Borrowing, % of GDP Billions"
ODA/COD_GGR_NGDP,"Democratic Republic of the Congo General Government Revenue, % of GDP"
ODA/DZA_BCA,"Algeria Current Account Balance, USD Billions"
ODA/DZA_TMG_RPCH,"Algeria Imports of Goods, % change"
ODA/ARM_NGDP,"Armenia GDP at Current Prices, LCU Billions"
ODA/DZA_GGXWDN,"Algeria General Government Net Debt, USD Billions"
ODA/DZA_NGDP_FY,"Algeria GDP Corresponding to Fiscal Year, Current Prices, LCU Billions"
ODA/COD_TXG_RPCH,"Democratic Republic of the Congo Exports of Goods, % change"
ODA/CRI_NGDPRPC,"Costa Rica GDP per Capita at Constant Prices, LCU"
ODA/DZA_LUR,"Algeria Unemployment Rate, % of Total Labor Force"
ODA/AGO_PPPEX,"Angola Implied PPP Conversion Rate, LCU per USD"
ODA/DZA_GGXCNL,"Algeria General Government Net Lending/Borrowing, USD Billions"
ODA/AGO_NGDP_RPCH,"Angola GDP at Constant Prices, % change"
ODA/AGO_NGDP,"Angola GDP at Current Prices, LCU Billions"
ODA/DZA_GGXWDG,"Algeria General Government Gross Debt, USD Billions"
ODA/ATG_TM_RPCH,"Antigua and Barbuda Imports of Goods and services, % change"
ODA/ARG_NGDPD,"Argentina GDP at Current Prices, USD Billions"
ODA/AGO_NGDPD,"Angola GDP at Current Prices, USD Billions"
ODA/BRB_TX_RPCH,"Barbados Exports of Goods and services, % change"
ODA/AGO_NGDP_D,Angola GDP Deflator
ODA/AGO_NGDPDPC,"Angola GDP per Capita at Current Prices, USD"
ODA/AGO_GGXONLB,"Angola General Government Primary Net Lending/Borrowing, USD Billions"
ODA/AGO_TM_RPCH,"Angola Imports of Goods and services, % change"
ODA/KAZ_NGDP,"Kazakhstan GDP at Current Prices, LCU Billions"
ODA/CRI_GGXCNL_NGDP,"Costa Rica General Government Net Lending/Borrowing, % of GDP"
ODA/AGO_NGSD_NGDP,"Angola Gross National Savings, % of GDP"
ODA/AGO_GGR_NGDP,"Angola General Government Revenue, % of GDP"
ODA/AGO_PCPIE,"Angola Inflation Index, End of Period Consumer Prices"
ODA/ATG_GGX_NGDP,"Antigua and Barbuda General Government Total Expenditure, % of GDP"
ODA/ARG_TMG_RPCH,"Argentina Imports of Goods, % change"
ODA/AGO_GGX,"Angola General Government Total Expenditure, USD Billions"
ODA/AGO_PPPSH,"Angola Share of World GDP based on PPP, %"
ODA/AGO_PPPPC,"Angola Per Capita GDP based on PPP Valuation, USD"
ODA/AGO_PPPGDP,"Angola Country GDP based on PPP Valuation, USD Billions"
ODA/AGO_PCPI,"Angola Inflation Index, Average Consumer Prices"
ODA/AGO_GGXCNL_NGDP,"Angola General Government Net Lending/Borrowing, % of GDP"
ODA/AGO_GGXCNL,"Angola General Government Net Lending/Borrowing, USD Billions"
ODA/AGO_GGR,"Angola General Government Revenue, USD Billions"
ODA/ATG_PCPI,"Antigua and Barbuda Inflation Index, Average Consumer Prices"
ODA/AGO_NGDP_FY,"Angola GDP Corresponding to Fiscal Year, Current Prices, LCU Billions"
ODA/AGO_GGXWDG_NGDP,"Angola General Government Gross Debt, % of GDP"
ODA/ATG_NGDPD,"Antigua and Barbuda GDP at Current Prices, USD Billions"
ODA/ARG_GGXONLB_NGDP,"Argentina General Government Primary Net Lending/Borrowing, % of GDP Billions"
ODA/ATG_NGDP_RPCH,"Antigua and Barbuda GDP at Constant Prices, % change"
ODA/ATG_PPPSH,"Antigua and Barbuda Share of World GDP based on PPP, %"
ODA/ATG_NGDP_R,"Antigua and Barbuda GDP at Constant Prices, LCU Billions"
ODA/BRN_GGR,"Brunei Darussalam General Government Revenue, USD Billions"
ODA/ATG_PPPEX,"Antigua and Barbuda Implied PPP Conversion Rate, LCU per USD"
ODA/ATG_PCPIE,"Antigua and Barbuda Inflation Index, End of Period Consumer Prices"
ODA/ARM_PPPEX,"Armenia Implied PPP Conversion Rate, LCU per USD"
ODA/ATG_PPPPC,"Antigua and Barbuda Per Capita GDP based on PPP Valuation, USD"
ODA/ATG_NGSD_NGDP,"Antigua and Barbuda Gross National Savings, % of GDP"
ODA/ATG_NGDP,"Antigua and Barbuda GDP at Current Prices, LCU Billions"
ODA/ATG_GGR_NGDP,"Antigua and Barbuda General Government Revenue, % of GDP"
ODA/ATG_GGR,"Antigua and Barbuda General Government Revenue, USD Billions"
ODA/ATG_GGXCNL_NGDP,"Antigua and Barbuda General Government Net Lending/Borrowing, % of GDP"
ODA/ATG_PPPGDP,"Antigua and Barbuda Country GDP based on PPP Valuation, USD Billions"
ODA/ATG_GGXCNL,"Antigua and Barbuda General Government Net Lending/Borrowing, USD Billions"
ODA/ATG_BCA,"Antigua and Barbuda Current Account Balance, USD Billions"
ODA/ATG_GGXONLB,"Antigua and Barbuda General Government Primary Net Lending/Borrowing, USD Billions"
ODA/ATG_GGXWDG,"Antigua and Barbuda General Government Gross Debt, USD Billions"
ODA/AUS_PPPGDP,"Australia Country GDP based on PPP Valuation, USD Billions"
ODA/ARG_NGDP_R,"Argentina GDP at Constant Prices, LCU Billions"
ODA/ARG_GGSB_NPGDP,"Argentina General Government Structural Balance, % of GDP"
ODA/ATG_NGDP_FY,"Antigua and Barbuda GDP Corresponding to Fiscal Year, Current Prices, LCU Billions"
ODA/AUS_GGXWDG_NGDP,"Australia General Government Gross Debt, % of GDP"
ODA/BHR_GGXWDG_NGDP,"Bahrain General Government Gross Debt, % of GDP"
ODA/ARG_PPPPC,"Argentina Per Capita GDP based on PPP Valuation, USD"
ODA/BRN_GGX,"Brunei Darussalam General Government Total Expenditure, USD Billions"
ODA/ARG_NID_NGDP,"Argentina Total Investment, % of GDP"
ODA/BGR_NGDP_RPCH,"Bulgaria GDP at Constant Prices, % change"
ODA/BGR_NGDP,"Bulgaria GDP at Current Prices, LCU Billions"
ODA/ARG_PPPEX,"Argentina Implied PPP Conversion Rate, LCU per USD"
ODA/ARG_NGDP,"Argentina GDP at Current Prices, LCU Billions"
ODA/ARG_NGSD_NGDP,"Argentina Gross National Savings, % of GDP"
ODA/ARG_NGDPDPC,"Argentina GDP per Capita at Current Prices, USD"
ODA/BRN_GGXCNL_NGDP,"Brunei Darussalam General Government Net Lending/Borrowing, % of GDP"
ODA/BGR_NGDPPC,"Bulgaria GDP per Capita at Current Prices, LCU"
ODA/ARG_TM_RPCH,"Argentina Imports of Goods and services, % change"
ODA/BGR_NID_NGDP,"Bulgaria Total Investment, % of GDP"
ODA/ARG_PPPSH,"Argentina Share of World GDP based on PPP, %"
ODA/ARG_TX_RPCH,"Argentina Exports of Goods and services, % change"
ODA/ARM_PPPPC,"Armenia Per Capita GDP based on PPP Valuation, USD"
ODA/ARG_LUR,"Argentina Unemployment Rate, % of Total Labor Force"
ODA/BGR_NGSD_NGDP,"Bulgaria Gross National Savings, % of GDP"
ODA/ARG_TXG_RPCH,"Argentina Exports of Goods, % change"
ODA/ARG_GGX,"Argentina General Government Total Expenditure, USD Billions"
ODA/ARG_LP,"Argentina Population, Millions"
ODA/ARG_GGR,"Argentina General Government Revenue, USD Billions"
ODA/ARG_GGXCNL,"Argentina General Government Net Lending/Borrowing, USD Billions"
ODA/ARG_GGXWDG_NGDP,"Argentina General Government Gross Debt, % of GDP"
ODA/ARG_GGSB,"Argentina General Government Structural Balance, USD Billions"
ODA/ARG_BCA,"Argentina Current Account Balance, USD Billions"
ODA/ARM_NGDP_RPCH,"Armenia GDP at Constant Prices, % change"
ODA/ARG_BCA_NGDPD,"Argentina Current Account Balance, % of GDP"
ODA/ARM_NGDPD,"Armenia GDP at Current Prices, USD Billions"
ODA/ARM_NGDPDPC,"Armenia GDP per Capita at Current Prices, USD"
ODA/AUT_NGSD_NGDP,"Austria Gross National Savings, % of GDP"
ODA/ARG_NGDP_FY,"Argentina GDP Corresponding to Fiscal Year, Current Prices, LCU Billions"
ODA/ARM_PPPSH,"Armenia Share of World GDP based on PPP, %"
ODA/ARM_PCPIPCH,"Armenia Inflation % change, Average Consumer Prices"
ODA/AUT_NGDP,"Austria GDP at Current Prices, LCU Billions"
ODA/ARM_TM_RPCH,"Armenia Imports of Goods and services, % change"
ODA/ARM_PCPIE,"Armenia Inflation Index, End of Period Consumer Prices"
ODA/ARM_PPPGDP,"Armenia Country GDP based on PPP Valuation, USD Billions"
ODA/ARG_GGXONLB,"Argentina General Government Primary Net Lending/Borrowing, USD Billions"
ODA/ARM_NID_NGDP,"Armenia Total Investment, % of GDP"
ODA/ARM_NGDP_R,"Armenia GDP at Constant Prices, LCU Billions"
